Código,Nome da Sociedade,Data,Data_original,Endereço,Licença,Estatuto,Notação-GIFI,Tipo de licença,Obs,Presidente,Licença anterior,Nomes/Sujeitos,Doc policial,Tipo_licenca_categoria,Tipo_licenca_componentes
690,grupo carnavalesco amantes da folia,1912-02-12,12/02/1912,jacarepaguá,1,0,6c367,sair no carnaval,operários,carlos silva machado,0,0,0,desfile_carnavalesco,desfile_carnavalesco
691,sociedade carnavalesca perfume das flores,1912-04-01,01/04/1912,"praia jequiá, 14 A, ilha do governador",1,0,6c367,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
692,grupo carnavalesco brilho dos anjos de santa tereza,1912-04-01,01/04/1912,"rua do aqueduto, 336",1,0,6c367,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
693,clube carnavalesco paz de botafogo,1912-03-04,04/03/1912,"rua sorocaba, 78",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
694,clube dos aristocráticos,1912-01-12,12/01/1912,"rua do catete, 175",1,0,6c367,licença anual,,ricardo cardozo da assumpção,1,0,0,licenca_anual,licenca_anual
695,sociedade familiar carnavalesca filhos do pariso da pavuna,1912-03-20,20/03/1912,jacarepaguá,1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
696,sociedade dançante carnavalesca amigos da paz,1912-11-20,20/11/1912,"rua domingos lopes, 154, estação de madureira",0,0,6c367,,,joão babtista,0,0,0,vazio,
697,sociedade carnavalesca pombinhas de ouro,1912-01-23,23/01/1912,"rua humaitá, 132",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
698,sociedade dançante familiar bloco da tesoura,1912-01-12,12/01/1912,"travessa da estação , 23, d. clara",1,0,6c367,licença anual e sair no carnaval,,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
699,clube união dos operários,1912-02-27,27/02/1912,rua sapopemba,1,0,6c367,licença anual,operários da fábrica de tecidos,,1,0,0,licenca_anual,licenca_anual
700,sociedade carnavalesca familiar unão das rosas de d. clara,1912-02-08,08/02/1912,"rua antonieta, 50, d. clara",1,0,6c367,sair no carnaval,operários,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
701,clube carnavalesco herois brazileiiros,1912-01-09,09/01/1912,"rua da gambôa, 149",1,0,6c367,licença anual e sair no carnaval e fazer passeata dia 28/01,operários,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
702,grêmio carnavalesco prazer das flores,1912-02-03,03/02/1912,"rua tavares, 261, suburbio",1,0,6c367,"aprovação de estatutos, licença anual e sair no carnaval",,,0,0,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
703,grupo carnavalesco flor das parasitas,1911-12-27,27/12/1911,"rua cornelio, 26, s. christóvão",1,0,6c367,ensaiar e sair no carnaval,,oscar vasconcelos,0,0,0,desfile_ensaio,desfile_carnavalesco|ensaio
704,sociedade dançante familiar de catumby,1912-02-07,07/02/1912,"rua eleno de almeida, 66",1,0,6c367,licença anual,operários,,0,0,0,licenca_anual,licenca_anual
705,grupo carnavalesco sereno de prata,1912-01-16,16/01/1912,"rua martha da rocha, 2",1,0,6c367,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
706,clube carnavalesco retiro da américa,1912-01-11,11/01/1912,"rua cunha barbosa, 7",1,0,6c367,licença anual e sair no carnaval,operários,,0,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
707,sociedade dançante carnavalesca ameno resedá,1912-01-27,27/01/1912,"rua dr. Correa dutra, 131",1,0,6c367,sair no carnaval,,juvenal josé da fonseca (2º secretário),1,0,0,desfile_carnavalesco,desfile_carnavalesco
708,sociedade dançante carnavalesca mimoso myosotis,1912-01-22,22/01/1912,"rua do catete, 343",1,0,6c367,licença anual,operários,,1,0,0,licenca_anual,licenca_anual
709,sociedade carnavalesca chuveiro de prata,1912-02-02,02/02/1912,"rua da passagem, 84",1,0,6c367,sair no carnaval,operários e empregados do comércio,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
710,sociedade dançante familiar saudades do rio de ouro,1912-01-24,24/01/1912,"rua pedro américo, 32",1,0,6c367,licença anual,operários,,1,0,0,licenca_anual,licenca_anual
711,sociedade dançante carnavalesca triunfo das violetas,1912-01-12,12/01/1912,"morro da providência, 12",1,0,6c367,licença anual e sair no carnaval,operários,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
712,clube carnavalesco filhoS da flor do caju,1912-01-12,12/01/1912,"morro tavares guerra, 72",1,0,6c367,sair no carnaval,operários,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
713,[lista de sociedades e endereços],,,,0,0,6c367,,,,0,0,1,vazio,
714,clube carnavalesco filhoS da flor do caju,1912-01-12,12/01/1912,"morro tavares guerra, 72",1,0,6c367,licença anual,operários da fábrica de tecidos bonfim,,1,0,0,licenca_anual,licenca_anual
715,sociedade carnavalesca pombinhas de ouro,1912-01-31,31/01/1912,"rua humaitá, 132",1,0,6c367,sair no carnaval,operários,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
716,grupo carnavalesco heoir da batalha,1912-03-13,13/03/1912,"rua da misericordia, 64",0,0,6c367,sair no carnaval,,agenor bazílio,0,0,0,desfile_carnavalesco,desfile_carnavalesco
717,grupo carnavalesco filhos do brasil,1912-02-09,09/02/1912,"estrada real de santa cruz, 1790",1,0,6c367,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
718,clube Liga Africana,1912-01-19,19/01/1912,"rua barão de são felix, 174",1,0,6c367,licença anual,,joão martins,1,0,0,licenca_anual,licenca_anual
719,grêmio carnavalesco gruta do inferno,1912-01-26,26/01/1912,"praça da igrejinha, 52, sã christóvão",1,0,6c367,ensaiar,operários,,1,0,0,ensaio,ensaio
720,grêmio dançante carnavalesco recreio das flores,1912-01-16,16/01/1912,"rua  da saúde, 231, sobrado",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
721,grupo carnavalesco herois da piedade,1912-02-06,06/02/1912,"travessa paraná, 38",1,0,6c367,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
722,grupo carnavalesco pavão de ouro,1912-01-17,17/01/1912,"rua pinheiro, 73, estação de sampaio",1,0,6c367,ensaiar e sair no carnaval,,,0,0,0,desfile_ensaio,desfile_carnavalesco|ensaio
723,filhos da deusa do paraiso,1912-01-08,08/01/1912,"rua do paraiso, 96, paula mattos",1,0,6c367,licença anual,,,1,0,0,licenca_anual,licenca_anual
724,grupo brilho dos anjos,1912-02-06,06/02/1912,"rua affonso cavalcanti, 197",0,0,6c367,ensaiar e sair no carnaval,empregados do comercio,,1,0,0,desfile_ensaio,desfile_carnavalesco|ensaio
725,clube dos relampagos carnavalescos,1912-06-05,05/06/1912,"rua uruguaiana, 149",1,0,6c367,segunda via de licença anual,,,1,0,0,licenca_anual,licenca_anual|renovacao
726,grêmio infantil das choronas,1912-01-31,31/01/1912,"rua almirante borges reis, 353, encantado",1,0,6c367,sair no carnaval,composto por seus 10 filhos,belmiro salgado,0,0,0,desfile_carnavalesco,desfile_carnavalesco
727,congresso dos bohemios,1912-02-01,01/02/1912,"rua barão de são felix, 24",1,0,6c367,licença anual,,,1,0,0,licenca_anual,licenca_anual
728,clube dos feiticeiros encobertos,1912-02-24,24/02/1912,"rua pedro américo, 67",1,0,6c367,sair no carnaval,operários,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
729,grupo carnavalesco caprichosos de madureira,1912-02-09,09/02/1912,"rua manoel marques, 19",1,0,6c367,sair no carnaval,operários,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
730,sociedade danaçante carnavalesca chuveiro de ouro de santa tereza,1912-02-12,12/02/1912,"rua ermelinda, 191",0,0,6c367,sair no carnaval,indeferido,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
731,clube carnavalesco filhos dos caprichosos dos cajueiros,1912-02-03,03/02/1912,"rua dos cajueiros, 47",0,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
732,grupo carnavalesco cometas de madureira,1912-01-31,31/01/1912,"rua domingos fernandes, 9",1,0,6c367,licença anual e sair no carnaval,operários,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
733,clube carnavalesco piratas do amor,1912-02-06,06/02/1912,"rua muriquipari, 181, piedade",1,0,6c367,licença anual e sair no carnaval,operários,joão augusto simões,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
734,clube dramático de são christóvao,1912-02-10,10/02/1912,"rua senador alencar, 166",1,0,6c367,licença anual,"oficiais do exército, negociantes, empregados do comercio",,1,0,0,licenca_anual,licenca_anual
735,clube carnavalesco vencedores das chamas,1912-04-02,02/04/1912,"olaria, 21, ilha do governador",1,0,6c367,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
736,sociedade dançante carnavalesca guerreiros da mocidade,1912-02-23,23/02/1912,"rua 28 de setembro, 34",1,0,6c367,licença anual e sair no carnaval,operários,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
737,clube carnavalsco prazer das crianças,1912-02-08,08/02/1912,"rua estácio de sá, 15",1,0,6c367,sair domingo com carros alegoricos,,,0,0,0,desfile_carnavalesco,carros_alegorias|desfile_carnavalesco
738,grupo carnavalesco dançante caprichosos da vitoria,1912-01-04,04/01/1912,"rua maria josé, 66, d. clara",1,0,6c367,licença anual,operários,,1,0,0,licenca_anual,licenca_anual
739,clube dançante carnavalesco paladinos de mont-serrat,1912-01-12,12/01/1912,"rua monte alverne, 127",1,0,6c367,licença anual,sócios,oscar machado da silva,1,1,0,licenca_anual,licenca_anual
740,grupo carnavalesco flor das parasitas,1912-01-18,18/01/1912,"rua cornelio, 26, s. christovão",1,0,6c367,ensaiar e sair no carnaval,,,0,0,0,desfile_ensaio,desfile_carnavalesco|ensaio
741,grupo carnavalesco mocidade do cajú,1912-01-18,18/01/1912,"quinta do cajú, 18",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
742,sociedade dançante carnavalesca terror da serra,1912-01-30,30/01/1912,"pria de são christovão, 79",1,0,6c367,licença anual,operários,,1,0,0,licenca_anual,licenca_anual
743,sociedade dançante carnavalesca ameno resedá,1912-01-18,18/01/1912,"rua dr. Correa dutra, 131",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
744,grêmio carnavalesco filhos da noite,1912-01-05,05/01/1912,"rua do barro vermelho, 19",1,0,6c367,licença anual,operários,augusto da silva soares,0,0,0,licenca_anual,licenca_anual
745,sociedade carnavalesca gesangverein lira,1912-01-11,11/01/1912,"rua do hospício, 144 a 150",1,0,6c367,licença anual,,,1,0,0,licenca_anual,licenca_anual
746,sociedade carnavalesca grêmio da rosa branca,1912-03-30,30/03/1912,"são clemente, 212",1,0,6c367,sair no carnaval,,antonio bettencourt,0,0,0,desfile_carnavalesco,desfile_carnavalesco
747,clube teimosos carnavalescos,1912-02-03,03/02/1912,"rua senador pompeu, 288",1,0,6c367,licença anual e sair no carnaval,,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
748,sociedade dançante carnavalesca flor da infancia,1912-02-08,08/02/1912,"rua são clemente, 145",0,0,6c367,licença anual e sair no carnaval,ineferido,,1,0,0,desfile_anual,desfile_carnavalesco|licenca_anual
749,clube carnavalesco herois cajueiros,1912-02-03,03/02/1912,"rua  praia do cajú, 17",1,0,6c367,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
750,grêmio carnavalesco filhos da noite,1912-02-05,05/02/1912,"rua fonseca telles, 14",1,0,6c367,sair no carnaval,operários,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
751,grupo carnavalesco infante do leme,1912-01-19,19/01/1912,"ladeira do leme, 157",1,0,6c367,ensaiar e sair no carnaval,,,0,0,0,desfile_ensaio,desfile_carnavalesco|ensaio
752,grupo carnavalesco filhos do castelo de ouro,1912-01-24,24/01/1912,"travessa de são sebastião, 35, casa 4, morro do castelo",1,0,6c367,sair no carnaval,,,1,0,0,desfile_carnavalesco,desfile_carnavalesco
753,grupo dançante carnavalesco borboleta de ouro,1912-01-29,29/01/1912,"rua maria josé, 141, d. clara",1,0,6c367,"aprovação de estatutos, licença anual e para sair no carnaval",,,0,0,0,estatutos_anual_desfile,desfile_carnavalesco|estatutos|licenca_anual
754,[documentação teatro recreio dramático],1912-03-04,04/03/1912,,0,0,6c368,bailes de carnaval,até img 6472,,0,0,0,desfile_carnavalesco,baile|desfile_carnavalesco
755,[medidas para o carnaval de 1912],1912-04-11,11/04/1912,,0,0,6c377,,,,0,0,1,vazio,
756,[policiamento durante o carnaval],1912-03-28,28/03/1912,,0,0,6c377,,,,0,0,1,vazio,
757,sociedade dançante carnavalesca flor do abacate,1912-02-18,18/02/1912,,0,0,6c377,mudar o carnaval para abril,,domingos duarte (secretário),0,0,0,mudanca_administrativa,mudanca_administrativa
758,[jornal A Palavra - especial Rio Branco,1912-03,03/1912,,0,0,6c377,,,,0,0,0,vazio,
759,[leopoldina railway company - policiamento],1912-02-15,15/02/1912,,0,0,6c377,,,,0,0,1,vazio,
760,[relação de oficiais para trabalhar no carnaval],1912-04-04,04/04/1912,,0,0,6c377,,,,0,0,1,vazio,
761,[relação das sociedade e grupos que requereram licenças a polícia],,,,0,0,6c377,,até img 6807,,0,0,1,vazio,
762,[relação de oficiais para trabalhar no carnaval],1912-04-04,04/04/1912,,0,0,6c377,,,,0,0,1,vazio,
763,[policiamento],1912-03-31,31/03/1912,,0,0,6c377,,,,0,0,1,vazio,
764,[policiamento],1912-04-04,04/04/1912,,0,0,6c377,,,,0,0,1,vazio,
765,[Ameno Reseda pedindo policiamente],1912-04-02,02/04/1912,,0,0,6c377,,,,0,0,1,vazio,
766,[edital nos jornais],1912-04-05,05/04/1912,,0,0,6c377,,até img 6817,,0,0,1,vazio,
767,policiamento - força necessária],1912-04-02,02/04/1912,,0,0,6c377,,,,0,0,0,vazio,
768,[policiamento],1912-02-17,17/02/1912,,0,0,6c377,,,,0,0,1,vazio,
769,[policiamento - relação de oficiais],1912-02-17,17/02/1912,,0,0,6c377,,,,0,0,1,vazio,
770,[policiamento - relação de funcionários],1912-02-17,17/02/1912,,0,0,6c377,,,,0,0,1,vazio,
771,[policiamento],1912-02-10,10/02/1912,,0,0,6c377,,,,0,0,1,vazio,
772,[policiamento - relação de guardas],,,,0,0,6c377,,,,0,0,1,vazio,
773,[policiamento],1912-02-17,17/02/1912,,0,0,6c377,,,,0,0,1,vazio,
774,[policiamento],1912-02-09,09/02/1912,,0,0,6c377,,até img 6831,,0,0,1,vazio,
775,[licenças para abril],1912-04-01,01/04/1912,,0,0,6c377,,,,0,0,1,vazio,
776,Caçadores da montanha,1912-02-16,16/02/1912,,0,0,6c377,mudar o carnaval para abril,,,0,0,0,mudanca_administrativa,mudanca_administrativa
777,[policiamento],,,,0,0,6c377,,até 6836,,0,0,1,vazio,
778,[policiamento - guarda civil],1912-02-01,01/02/1912,,0,0,6c377,,até 6848,,0,0,1,vazio,
779,[policiamento],1912-02-15,15/02/1912,,0,0,6c377,,,,0,0,1,vazio,
780,"[policiamento - avenida central, postos avulsos e bailes]",,,,0,0,6c377,,até 6854,,0,0,1,vazio,
781,[edital bondes],,,,0,0,6c377,,,,0,0,1,vazio,
782,[circular - chefe de polícia],1912-02-07,07/02/1912,,0,0,6c377,,até 6863,,0,0,1,vazio,
783,[policiamento],1912-02-15,15/02/1912,,0,0,6c377,,até6887,,0,0,1,vazio,
784,grupo carnavalesco inocentes dos cajueiros,1914-02-19,19/02/1914,"rua dos cajueiros, 25",1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
785,clube dos bohemios carnavalescos,1914-02-06,06/02/1914,"rua assis carneiro, 169",1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
786,rancho carnavalesco flor da infância,1914-02-12,12/02/1914,ilha do governador,1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
787,grupo carnavalesco africanos de ramos,1914-02-17,17/02/1914,ramos,1,0,6c408,sair no carnaval,sócios,irineu bonfim,0,0,0,desfile_carnavalesco,desfile_carnavalesco
788,grupo racordações tristes de meu passado feliz,1914-02-19,19/02/1914,"rua valença, 48",1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
789,grupo carnavalesco união dos pescadores,1914-02-09,09/02/1914,guaratiba,1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
790,grupo carnavalesco flor do mar,1914-02-09,09/02/1914,guaratiba,1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
791,sociedade dançante carnavalesca ameno resedá,1914-02-03,03/02/1914,"rua do catete, 131",1,0,6c408,sair no carnaval,itinerário e croquis,oswaldo coutinho,1,0,0,desfile_carnavalesco,desfile_carnavalesco
792,grêmio carnavalesco estrela da piedade,1914-02-06,06/02/1914,estação da piedade,1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
793,grupo carnavalesco flor das mangueiras,1914-02-14,14/02/1914,"rua real grandeza, 232",1,0,6c408,sair no carnaval,,,0,0,0,desfile_carnavalesco,desfile_carnavalesco
794,clube carnavalesco democráticos de Frontin,1914-02-20,20/02/1914,"rua elias da silva, 251, estação dr. Frontin",1,0,6c408,sair no carnaval,croquis,aristoteles verissimo,0,0,0,desfile_carnavalesco,desfile_carnavalesco
795,grêmio carnavalesco encrenca do encantado,1914-01-24,24/01/1914,"travessa gomes, 1",1,0,6c408,licença anual,,,1,0,0,licenca_anual,licenca_anual
796,clube dos diplomatas,1914-02-21,21/02/1914,"rua do catete, 30",1,1,6c408,licença anual e aprovação de estatutos,,,0,0,0,estatutos_anual,estatutos|licenca_anual
797,grêmio dos magnolios,1914-02-16,16/02/1914,"rua olivia[?], 73",1,1,6c408,licença anual e aprovação de estatutos,,,0,0,0,estatutos_anual,estatutos|licenca_anual
798,Brasil Clube,1914-01-17,17/01/1914,"rua do hospício, 159",1,0,6c408,licença anual e aprovação de estatutos,,,0,0,0,estatutos_anual,estatutos|licenca_anual
799,clube familiar herois de anchieta,1914-02-09,09/02/1914,anchieta,1,0,6c408,licença anual,,,1,0,0,licenca_anual,licenca_anual
800,clube familiar de paqueta,1914-01-31,31/01/1914,paqueta,1,0,6c408,licença anual,,,1,0,0,licenca_anual,licenca_anual
801,sociedade dançante flor das bananeiras,1914-01-02,02/01/1914,"rua carlos xavier, 64",1,0,6c408,licença anual,,,0,0,0,licenca_anual,licenca_anual
802,[grupo composto de rapazes],1914-02-13,13/02/1914,"rua pedro américo, 32",1,0,6c408,sediar baile a fantasia,,,0,0,0,baile,baile
